query_idx,text_hash,true_label,risk_4d,lexical_stop,I_db,I_mem,I_sec,I_dat,neighbor_entropy,mean_distance,class_consensus,conformal_set_size,rag_uncertainty,agent_label_sim,agent_confidence_sim,token_cost_proxy,loop_retry_proxy,plan_entropy,agent_disagreement
0,478d2a73e17118f494cfae75a606c3f9ce15476888faffcd8454cfb63c8dd49d,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.172239,0.4,2,0.651787,stop,0.7000000000000001,1200.0,0,0.96023,0.0
1,aeb86fa31ccaedfbc25152cf6213795ca8ca04f5eced9cc382a7604a6aa46cb3,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.0,0.8,1,0.267743,pausa,0.7000000000000001,1200.0,0,0.455486,0.0
2,607fd62f6c0d64e7f32b5395a78cd019937527ba1dfd21429c3078166cbde8f8,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.130635,0.4,2,0.639305,play,0.7000000000000001,1200.0,0,0.96023,0.0
3,881a7c9131943ddf21948ee1fb82a690649553ea1d357c119c99bd0e238e95c7,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.242209,0.6,1,0.585149,play,0.7000000000000001,1200.0,0,0.864974,0.0
4,fff9440a43b6206fd15f63dcb88c2d745a567a1431953592355bae4ffcd005ef,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.137557,0.6,1,0.553754,pausa,0.7000000000000001,1200.0,0,0.864974,0.0
5,5ab7a93ef41a0885cc1f9db0bfa0bbfd2ed2cd2af755be0dd113ed9929efd60c,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.061858,0.6,2,0.404858,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
6,fd1c677944f8ca72edd4816125e8b3f42a12a6a5e49923f3e40e3e13a73803bb,pausa,0.0,True,0.0,0.0,0.0,0.0,0.455486,0.114264,0.8,1,0.302022,pausa,0.7000000000000001,1200.0,0,0.455486,0.0
7,b390dac64689b86287ca627efa07e6a3368c0dd9d6f4d653e1786d353455e693,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.171333,0.6,1,0.563887,pausa,0.7000000000000001,1200.0,0,0.864974,0.0
8,e384ddf22c5d721b122840a3fa47ed3273224311d0ac50049764191ee521ddce,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.0,0.8,1,0.267743,pausa,0.7000000000000001,1200.0,0,0.455486,0.0
9,5ab950c28271405134884512dcb4c94c2953dc2ed29fee2b1bdec641108bdc11,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.093545,0.6,2,0.414364,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
10,22faac5ccc71e10c3cb70f96971537659fa82ba23b7c4238d0033aae3f75bc31,play,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.147447,0.6,1,0.556721,play,0.7000000000000001,1200.0,0,0.864974,0.0
11,891204e5d79a672b85bf91ddd9e44998aee086e03b249c861d577cac64257e43,pausa,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.078792,1.0,1,0.023638,stop,0.7000000000000001,1200.0,0,-0.0,0.0
12,b338ffcee9fc1b5900f6ceb469f1ae79c3bd706624c0fd475135ae3e8505de61,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,1.0,0.4,2,0.900115,play,0.7000000000000001,1200.0,0,0.96023,0.0
13,b6f500f006ded41d74c32e874f55c87ea27a83cae1066ba78051ecad7845b3b5,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.141041,0.6,2,0.428613,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
14,d1b96f0d8ecd18d908936f641166c3e5b797763ca4a64ca856f130be54938059,pausa,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.130442,1.0,1,0.039133,pausa,0.7000000000000001,1200.0,0,-0.0,0.0
15,a8f390c58560a8790d29008b21c3d1efd960c61c3185a95cd91f831f1803eb54,pausa,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.09839,1.0,1,0.029517,pausa,0.7000000000000001,1200.0,0,-0.0,0.0
16,273d28147f5877244923e2b1e468eb4f672d700397b704b76c9b90f0879c040c,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.075319,0.8,1,0.290339,play,0.7000000000000001,1200.0,0,0.455486,0.0
17,6f8204499e80d326addffd697cd2de00a211b74b4f603f999d5d79ae419a0cc5,stop,0.0,False,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,1,-0.0,stop,0.7000000000000001,1200.0,0,-0.0,0.0
18,5d6d127b60e15cf454b53ab11f82a87670b61e0214fcbe5c4c4b039d607d9af8,pausa,0.15,True,0.5,0.0,0.0,0.0,0.455486,0.030762,0.8,1,0.276972,play,0.7000000000000001,1200.0,0,0.455486,0.0
19,7464ceba6c66c69efc4e2a582a313e6949930137b2554321dcb0d95ca8467c10,stop,0.0,False,0.0,0.0,0.0,0.0,0.96023,1.0,0.4,2,0.900115,play,0.7000000000000001,1200.0,0,0.96023,0.0
20,7d68bec9a29b5d4c54101ba60f25e99d000774882359641a0e8eca4626578fd9,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.127848,0.6,1,0.550841,pausa,0.7000000000000001,1200.0,0,0.864974,0.0
21,b9515602146a02e939bd94533e45ec82e9143cd378185e739a9318698b40026a,play,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.041684,0.4,2,0.61262,play,0.7000000000000001,1200.0,0,0.96023,0.0
22,82c75117b7db95e720b017ba43a48d6f4a1a908b99ab25ad7c0f7291a53d78fc,stop,0.335667,True,0.6,0.0,0.08,0.06,-0.0,0.0,1.0,1,0.0,stop,0.7000000000000001,1200.0,0,-0.0,0.0
23,4c631e2116428ab0797ec862b72535cd7c9a5aa8701d9eef13a6bae08d523eac,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.1426,0.4,2,0.642895,play,0.7000000000000001,1200.0,0,0.96023,0.0
24,0faabe2e1677cd1aaf654cd550fd1890fd43680d999b512a37b0a2b04c19f348,play,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.216048,0.6,2,0.451115,play,0.7000000000000001,1200.0,0,0.612602,0.0
25,c2fe79b141e00c30134ef23b651121f0f9077334ebbcb7a7f8809c28bbec3e5a,stop,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.154594,0.4,2,0.646493,pausa,0.7000000000000001,1200.0,0,0.96023,0.0
26,bf094bca985be3654a4b16cecaa14b594881d4ef78a494bde0d5fdafd657ae9c,pausa,0.0,True,0.0,0.0,0.0,0.0,0.612602,0.193556,0.6,2,0.444368,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
27,e1867e00445421cccafe1a0e9c216044867a918307433adb63b52afa5b2722d9,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.190382,0.6,2,0.443415,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
28,127caefca4ae5bb454be4cb4419b5f6e75abb9e1a362f8e597a378082731cb71,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,-0.0,0.4,2,0.600115,stop,0.7000000000000001,1200.0,0,0.96023,0.0
29,35c9d67b7076417a4166ebed22fbea7c8d7ea9ed0fbbabb1168cb91af3712cf2,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.26219,0.6,2,0.464958,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
30,3131e7dfb745ac264427889cfee10c62b97bd0101d587c949ce982125f751658,stop,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.211675,0.6,1,0.575989,stop,0.7000000000000001,1200.0,0,0.864974,0.0
31,a565487dabf5a9ba6e613a95d40d37c685f9ac8fdcc8a7139889c48b60de140d,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.17225,0.6,2,0.437976,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
32,c15913ce8a802b3406d4eb4763b133d9684ef0d19a4d56e5b3b27dc0faf444c7,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.245425,0.6,2,0.459928,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
33,e7a4f2c15811f16915c53d482f1d1e6902fd92ee8ef1c774372e50befc1878d6,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,1.0,0.4,2,0.900115,play,0.7000000000000001,1200.0,0,0.96023,0.0
34,6c2023480837ffd793e7b841b4451b6b38fbbd3a9873f8b62f999d79d2362a41,pausa,0.12,False,0.0,0.0,0.4,0.0,0.455486,0.220758,0.8,1,0.33397,pausa,0.7000000000000001,1200.0,0,0.455486,0.0
35,7de056f55aa90f96d9a51ee0b3c39db2f90c8cfb99bf04524747d4c94b05ff39,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.211453,0.6,2,0.449737,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
36,32e6fa454a1be9970f3a7f2df6bba2477f2495d4451b9444602c512dce1bc9f6,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.101608,0.8,1,0.298225,play,0.7000000000000001,1200.0,0,0.455486,0.0
37,e45fc8cccc7b95c6c876df197bfd5440432a074f5691bda96363b1ec60cc8a25,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.075029,0.6,2,0.408809,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
38,a6680ed767e8fd7ada2b32e0c4361670db8cba8ec310d5b83894b3ddab31b9cb,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.071712,0.4,2,0.621628,play,0.7000000000000001,1200.0,0,0.96023,0.0
39,3286477e8f580de80a75b932e23b9931e59241383e86089aece419084bf14b24,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.075568,0.4,2,0.622785,stop,0.7000000000000001,1200.0,0,0.96023,0.0
40,6479fb18f4ecf55b868e67f0752364638e47b61554098974226069553d44fc81,stop,0.0,False,0.0,0.0,0.0,0.0,0.864974,-0.0,0.6,1,0.512487,pausa,0.7000000000000001,1200.0,0,0.864974,0.0
41,322fbff8724456303e801f832161b4793dcf291e011ec446a4de11a7c9e4c779,pausa,0.06,False,0.0,0.0,0.0,0.0,0.612602,0.084355,0.6,2,0.411607,play,0.7000000000000001,1200.0,0,0.612602,0.0
42,a22790f4efac31e79a68854bff313f399bca47785d7a7e24f5138d4d620e359f,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.175725,0.8,1,0.32046,pausa,0.7000000000000001,1200.0,0,0.455486,0.0
43,844e1acb997f78be2d5cc3d7ce068cf3e86d72f0eca84a3539aa7801ede6fe9d,pausa,0.335667,True,0.6,0.0,0.08,0.06,-0.0,0.257983,1.0,1,0.077395,stop,0.7000000000000001,1200.0,0,-0.0,0.0
44,b1219e55f926e20969cf1e8ecddd80dbfe9328f5c51fa2b45b78446e787c139f,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.064362,0.4,2,0.619423,play,0.7000000000000001,1200.0,0,0.96023,0.0
45,a7d6a8ae8dd32e8e376f453daef9820ee61a607327ed71a9c7e03077a87f6b5a,stop,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.003141,1.0,1,0.000942,stop,0.7000000000000001,1200.0,0,-0.0,0.0
46,e840fb9305c81b50a3860d58d32c8da9c9beae5a0301f850e715a757a2156e6d,pausa,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.06412,1.0,1,0.019236,pausa,0.7000000000000001,1200.0,0,-0.0,0.0
47,616a1b3b78474819bc0d9513585731aa895242356ed4686e0c668df757219439,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.120585,0.6,1,0.548662,play,0.7000000000000001,1200.0,0,0.864974,0.0
48,ac5462f18506148837cf43c3ce39e9b85853666e7342b2ae02615afc7dcd84a8,play,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.17753,1.0,1,0.053259,pausa,0.7000000000000001,1200.0,0,-0.0,0.0
49,3ddb06e187d479e306f0871690bac62618c889a0523045296b07a4305b1b9d00,pausa,0.185667,True,0.1,0.0,0.08,0.06,0.612602,0.099747,0.6,2,0.416225,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
50,5859d6f4e010dfa1150fdad18443c920c662574a6df62165e5c37c39bac3a4e8,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.096127,0.6,2,0.415139,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
51,5bbb5f3b3bdefd79e8ef37041ae97309b6e9c5ef33278b3bb3b867d1caf1b9bb,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.150302,0.8,1,0.312834,play,0.7000000000000001,1200.0,0,0.455486,0.0
52,937cac14895ce6f945ffa7939c8d8845360060cc3648348e96a3a66b7a518cf2,pausa,0.335667,True,0.6,0.0,0.08,0.06,-0.0,0.0,1.0,1,0.0,stop,0.7000000000000001,1200.0,0,-0.0,0.0
53,96e716d42f2d18184bba74dbed10bc6d22d08cf626a5018934992709900eb10a,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.020974,0.8,1,0.274035,play,0.7000000000000001,1200.0,0,0.455486,0.0
54,8ae708ddd73f307c16169ac1782e604c248a988d6ae82f6761757eb5548386ef,stop,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.215847,0.6,1,0.577241,play,0.7000000000000001,1200.0,0,0.864974,0.0
55,c53049828e5bd02770affb434d8eff15d4a4791e4a24488e6548ea2bf4adf687,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.298095,0.6,1,0.601915,play,0.7000000000000001,1200.0,0,0.864974,0.0
56,4f034c9cc8246756d5f94bd65e7901447c5824a64478fc40ccf74aadac7cfc33,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.123756,0.6,2,0.423428,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
57,2e75a114bceecd943769b5b3145dcdbd9ddc34ba89e7ca13ba27fad0b934bf9d,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.093244,0.6,1,0.54046,pausa,0.7000000000000001,1200.0,0,0.864974,0.0
58,4827f7a503ac54179476105353e0042e3c51f6728397865050f12a7f7dc993bf,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.130667,0.6,2,0.425501,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
59,272acb087c6de276b2d765a507a8750ad47140a8f5a0cdc99c111182a354bd6c,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.069738,0.4,2,0.621036,stop,0.7000000000000001,1200.0,0,0.96023,0.0
60,e18f34becf4f8a98618fdf5fb01831800901981c4012d93da20e7214acafb798,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.268067,0.8,1,0.348163,pausa,0.7000000000000001,1200.0,0,0.455486,0.0
61,fd6bb9676aa960f06b807db09e3b5b3fed31e361134ecea368bb8126a94a8e7d,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.04483,0.6,1,0.525936,pausa,0.7000000000000001,1200.0,0,0.864974,0.0
62,7e7a17fe1640db6ade2c39bb59ecd83c19513d031fe38279d0ed5d64c5d21369,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.0,0.4,2,0.600115,play,0.7000000000000001,1200.0,0,0.96023,0.0
63,262472dd90c85e4deb9b2029575d55ddf819f437043f0e9dc31689b976b23e28,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.151363,0.6,1,0.557896,play,0.7000000000000001,1200.0,0,0.864974,0.0
64,01ecd6177ee73e60656938e0f0499fe3330db9f03721e26eefa6daf8bbe13590,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.224443,0.6,2,0.453634,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
65,b629717ee2c78efe81047f5ea63e37b0f72c4f675577af2fbdbbd69695596aa9,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.124242,0.8,1,0.305016,pausa,0.7000000000000001,1200.0,0,0.455486,0.0
66,c957bf52c7a94994b41a46294c65f06833220772484affcd7c39c045ff2e0d14,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.310679,0.6,2,0.479505,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
67,6c7f8c49f60ba561068c9d59a29b395337b6e54ecb3bee5083b7914094c3a5cb,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.088633,0.6,2,0.412891,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
68,0b53d6658c83a53c84951c3ff3c6cea06330a91ca6c57f90aa8861c8695943ed,stop,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.079234,0.8,1,0.291513,play,0.7000000000000001,1200.0,0,0.455486,0.0
69,b26b8177d055d7ced041b1302c2949c01ae7c13381568218b770ea8fc188340b,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.23237,0.6,1,0.582198,pausa,0.7000000000000001,1200.0,0,0.864974,0.0
70,97655fcbe6b3fe60680050d0446feb56fb33892c9a9afe20cc6f943a7d300fd2,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.052433,0.4,2,0.615845,pausa,0.7000000000000001,1200.0,0,0.96023,0.0
71,39a29dc81b4975da444783ac60299f2351a014bdaea87ed64965e796ec0c38fc,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.058592,0.6,2,0.403878,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
72,cdf8895e0a675a95636bce500d14604bfbf5e911bc22173bc40626c2f0fd2b58,play,0.0,False,0.0,0.0,0.0,0.0,0.96023,1.0,0.4,2,0.900115,play,0.7000000000000001,1200.0,0,0.96023,0.0
73,49aaaaa339be47bd78422b99f218fc0483d35e06d757b4f5a220f5b606dffc17,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.032897,0.8,1,0.277612,play,0.7000000000000001,1200.0,0,0.455486,0.0
74,86d613d07a9c70b52e6fa910c10d890a9032cbc39f7203d194d1bf634c3e3a24,stop,0.335667,True,0.6,0.0,0.08,0.06,0.612602,-0.0,0.6,2,0.386301,stop,0.7000000000000001,1200.0,0,0.612602,0.0
75,7ff06f43bcb2b2b1d4086364e4dd8721a010276af13a471d5254dd9783b34e2a,pausa,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.050623,1.0,1,0.015187,play,0.7000000000000001,1200.0,0,-0.0,0.0
76,46d2787e16d9dcec0163edfc1a78c9d61df6a20402cf7e9686d5c3b0077a76fc,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.233146,0.6,1,0.58243,play,0.7000000000000001,1200.0,0,0.864974,0.0
77,1225cafdf86e0b337c0935ab1907ce1f91d502b5f13583ec6cd663c45162990b,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.182419,0.6,1,0.567212,play,0.7000000000000001,1200.0,0,0.864974,0.0
78,3c5d8a2cd4703870cfc24a9696030c3ffcb76408bb376876c853826bccd70aaa,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.261674,0.6,2,0.464803,play,0.7000000000000001,1200.0,0,0.612602,0.0
79,40c1cce09cf60873e27dfd774ce5892f8a7ba8d8d80aa0d912a82cece5d7d38c,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.207893,0.6,1,0.574855,play,0.7000000000000001,1200.0,0,0.864974,0.0
80,627ca699ecd62b4a09c75dafca846eba19509b116957710a69583e483bc3780c,play,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.01833,0.4,2,0.605614,pausa,0.7000000000000001,1200.0,0,0.96023,0.0
81,38d12e296a24b749c33d9544d253fa8e79d98f101dc35cbd62da03612bd31c38,play,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.296487,0.6,1,0.601433,stop,0.7000000000000001,1200.0,0,0.864974,0.0
82,cb51982b2ce2acc1fdea8bae05c71dc58cbd6c63452f00098474b4d34b11be67,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.089886,0.8,1,0.294709,pausa,0.7000000000000001,1200.0,0,0.455486,0.0
83,f5faa99ec298100abfc834d79689776b7a3267c4f929c8b1fdc6da5148f71a5a,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.140955,0.6,1,0.554773,pausa,0.7000000000000001,1200.0,0,0.864974,0.0
84,99b81a6b2df817378edf18209326bdb02a5965e27f0aae12b4f1ce80e5ab9ae1,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.15031,0.4,2,0.645208,play,0.7000000000000001,1200.0,0,0.96023,0.0
85,7386e6e9e23bd952ad8ffa1ae0ed68b0b9ae3d93ba1682bc52c6d8a3a050dcfc,pausa,0.15,True,0.5,0.0,0.0,0.0,0.455486,0.22093,0.8,1,0.334022,pausa,0.7000000000000001,1200.0,0,0.455486,0.0
86,f6b84a49d033d3bfa9508f9be589d52ac77005138633aea036b13a16ca9c9419,pausa,0.15,True,0.5,0.0,0.0,0.0,0.612602,0.0,0.6,2,0.386301,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
87,a52e2d75e4cf740f6788c75d7572200271f0f7dabf041cb752aedfb145414089,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.0,0.8,1,0.267743,pausa,0.7000000000000001,1200.0,0,0.455486,0.0
88,3ca30e82bf8327bae125ac378dadfeaae67c7f42b3e431f47b95a2d948af045e,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.23796,0.6,2,0.457689,play,0.7000000000000001,1200.0,0,0.612602,0.0
89,4ccb500ba4e2358a71c3e90e9a53255b429e6eee38fc5448afffcad25ace0596,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.01968,0.6,2,0.392205,play,0.7000000000000001,1200.0,0,0.612602,0.0
90,d302bd17de4f7a695a87c21551c6331d5a3fa8ff8c63aa52ab5b089923d7e30b,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.01885,0.6,2,0.391956,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
91,1990ca693119faca84520cd0b206e9bc2d6d114237a848ddacbab6d789e99960,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.128462,0.6,1,0.551025,pausa,0.7000000000000001,1200.0,0,0.864974,0.0
92,7796aa1fc314ead35110feed7d70de944725df2dad87cafd3efb055cbde707c0,pausa,0.15,True,0.5,0.0,0.0,0.0,0.612602,0.122954,0.6,2,0.423187,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
93,d002463a8be47bd70ddabdb485a2c022f633e40a70739def8143af42830dd8e1,pausa,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.238224,1.0,1,0.071467,play,0.7000000000000001,1200.0,0,-0.0,0.0
94,9f7cc071df506aeeae61bdb2992b93e5d713004926220f1c372b9bfe9d875bcf,pausa,0.335667,True,0.6,0.0,0.08,0.06,0.96023,0.119317,0.4,2,0.63591,play,0.7000000000000001,1200.0,0,0.96023,0.0
95,5142721eb544fc10c99ec0ec22015a194c9bf5bed81eef7f7406736f0406383a,pausa,0.075,False,0.0,0.5,0.0,0.0,0.96023,0.114399,0.4,2,0.634435,play,0.7000000000000001,1200.0,0,0.96023,0.0
96,cccfd6956cb178ea9e30d89f430c5fe09829e9d99b32679d843963e95a890694,stop,0.335667,True,0.6,0.0,0.08,0.06,-0.0,0.0,1.0,1,0.0,stop,0.7000000000000001,1200.0,0,-0.0,0.0
97,ffc199f69dbe0c19a5f00c8d8f8200a395760168ac2e8fbc99947929e80567f8,stop,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.136318,0.6,2,0.427196,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
98,a15968f264a0a5a5823e5aadba00e37cec7b4706774e718e19c66e496104a3e0,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.198621,0.6,1,0.572073,play,0.7000000000000001,1200.0,0,0.864974,0.0
99,424a5434267c76eec85fa294183a61aaba69ed6e1f50f134a26db117083466ae,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.244082,0.4,2,0.67334,stop,0.7000000000000001,1200.0,0,0.96023,0.0
100,8b3ca72ec21a09322ffdc1d6578994edb8748e0b86f0b8cb845fcf4d77a4faf3,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,-0.0,0.6,2,0.386301,play,0.7000000000000001,1200.0,0,0.612602,0.0
101,606ff878553e608a6f821f8157121b3e54130dc91433d72cf20bf22121ce3cf9,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.032062,0.8,1,0.277362,play,0.7000000000000001,1200.0,0,0.455486,0.0
102,a65ba2f69cbf36ec623f09cdee5bbb045f67d4dab1ef656c3db36b8e571e8481,play,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.079977,0.6,1,0.53648,pausa,0.7000000000000001,1200.0,0,0.864974,0.0
103,6bee8ab2b30d7982ca3b263e1edc31f3da5ae7aee1ebccf940d823c605ba5eff,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.309373,0.6,2,0.479113,play,0.7000000000000001,1200.0,0,0.612602,0.0
104,7da04aeb5a244fc1aa830b6c75753cb3ac623255051a293a33124ad9a84bf3d7,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.236756,0.6,1,0.583513,pausa,0.7000000000000001,1200.0,0,0.864974,0.0
105,be2800396329f45330e450079b9f45a364e0ef4bd5f839dbd674be4e013456ce,play,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.19573,0.6,1,0.571206,pausa,0.7000000000000001,1200.0,0,0.864974,0.0
106,70d5f6e2b5a125d696c76d001effaeb47a7542176633854823a7bd60c7ef7648,play,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.128599,0.4,2,0.638694,pausa,0.7000000000000001,1200.0,0,0.96023,0.0
107,97802e31db5b9870d66c4a859e3be949d075e11578b6b1e67c0ca2968f1230dc,pausa,0.06,False,0.0,0.0,0.0,0.0,0.96023,0.200213,0.4,2,0.660179,stop,0.7000000000000001,1200.0,0,0.96023,0.0
108,0921d9615ddf476c65baf00b36b5f08f7e3338ce48884fdd2df88eb9186c2dec,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.149102,0.6,2,0.431031,play,0.7000000000000001,1200.0,0,0.612602,0.0
109,d7c0bde7bd2d5027c392d0ae1ce53a9e40b7c111d07f3477d4940c9365048f52,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.117782,0.6,1,0.547821,pausa,0.7000000000000001,1200.0,0,0.864974,0.0
110,b0565092ce936a2bba23e1dfc0a6ea0e18134417beb47610795a93da6767b2a7,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.056496,0.6,1,0.529436,play,0.7000000000000001,1200.0,0,0.864974,0.0
111,a70e1fba59e0b67c8a5379fe0ac795ecd8d6259281143d0832f812a2dbb9181f,stop,0.0,True,0.0,0.0,0.0,0.0,0.864974,0.13976,0.6,1,0.554415,pausa,0.7000000000000001,1200.0,0,0.864974,0.0
112,e2e69148f4d375ce840b9fac3976fa3f7bb05601f33e9a70cd79b40cfaac9915,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.059456,0.6,2,0.404137,play,0.7000000000000001,1200.0,0,0.612602,0.0
113,4316542bd62faf96c9ddc2570dcaa47aea78ef76afb99f56e6531818e9ca6aa2,stop,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.052847,1.0,1,0.015854,stop,0.7000000000000001,1200.0,0,-0.0,0.0
114,257d58c855532aca2ac019b25c2cb7f3fc001aa2892caadbbf5586dcee02c4ea,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.211599,0.6,2,0.449781,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
115,94dfa339be0b8c69bd55cd2d9e34b4c394fd6b88e583a7ebb29dca5160a298ba,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.0,0.6,1,0.512487,pausa,0.7000000000000001,1200.0,0,0.864974,0.0
